post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,header
10159993009934641,"The Football Association said it will work with English football clubs to address recent incidents of fans entering the pitch, vowing to review its regulations to put a stop to unruly fan behavior

CNN.COM
English FA to review regulations following recent incidents of 'anti-social' behavior from fans","The Football Association said it will work with English football clubs to address recent incidents of fans entering the pitch, vowing to review its regulations to put a stop to unruly fan behavior","CNN.COM
English FA to review regulations following recent incidents of 'anti-social' behavior from fans",,2022-05-21 17:00:17,1653134417,https://cdn.cnn.com/cnnnext/dam/assets/220520201552-01-everton-crystal-palace-0519-rstricted-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520201552-01-everton-crystal-palace-0519-rstricted-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFAgp7TMaOoy037,['https://cdn.cnn.com/cnnnext/dam/assets/220520201552-01-everton-crystal-palace-0519-rstricted-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520201552-01-everton-crystal-palace-0519-rstricted-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFAgp7TMaOoy037'],[None],,,,,,,,,,90,6,14,https://facebook.com/cnninternational/posts/10159993009934641,https://cnn.it/3LtIYVO,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10159992945719641,"From alternative fuels to rationing trips: A guide to more sustainable flying ✈️

CNN.COM
From alternative fuels to rationing trips: A guide to more sustainable flying",From alternative fuels to rationing trips: A guide to more sustainable flying ✈️,"CNN.COM
From alternative fuels to rationing trips: A guide to more sustainable flying",,2022-05-21 16:00:13,1653130813,https://cdn.cnn.com/cnnnext/dam/assets/220505210641-01-green-vacations-airport-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220505210641-01-green-vacations-airport-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFqjoXla2BO6-W4,['https://cdn.cnn.com/cnnnext/dam/assets/220505210641-01-green-vacations-airport-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220505210641-01-green-vacations-airport-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFqjoXla2BO6-W4'],[None],,,,,,,,,,120,5,26,https://facebook.com/cnninternational/posts/10159992945719641,https://cnn.it/3PCj8Ck,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10159992477949641,"He was convicted of starting the Dolan Fire -- which critically injured a firefighter, destroyed homes and killed a dozen endangered condors

CNN.COM
Man convicted of starting California wildfire that killed endangered condors was sentenced to 24 years in prison","He was convicted of starting the Dolan Fire -- which critically injured a firefighter, destroyed homes and killed a dozen endangered condors","CNN.COM
Man convicted of starting California wildfire that killed endangered condors was sentenced to 24 years in prison",,2022-05-21 08:00:12,1653102012,https://cdn.cnn.com/cnnnext/dam/assets/220520163445-dolan-fire-file-2020-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520163445-dolan-fire-file-2020-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQF7wiKpX4PFwjdh,['https://cdn.cnn.com/cnnnext/dam/assets/220520163445-dolan-fire-file-2020-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520163445-dolan-fire-file-2020-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQF7wiKpX4PFwjdh'],[None],,,,,,,,,,347,48,27,https://facebook.com/cnninternational/posts/10159992477949641,https://cnn.it/3MEIBcu,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10159992366479641,"Hillary Clinton personally approved her campaign's plans in fall 2016 to share information with a reporter about an uncorroborated alleged server backchannel between Donald Trump and a top Russian bank, her former campaign manager testified in federal court.

CNN.COM
Hillary Clinton personally approved plan to share Trump-Russia allegation with the press in 2016, campaign manager says","Hillary Clinton personally approved her campaign's plans in fall 2016 to share information with a reporter about an uncorroborated alleged server backchannel between Donald Trump and a top Russian bank, her former campaign manager testified in federal court.","CNN.COM
Hillary Clinton personally approved plan to share Trump-Russia allegation with the press in 2016, campaign manager says",,2022-05-21 06:01:21,1653094881,https://cdn.cnn.com/cnnnext/dam/assets/220520143022-hillary-clinton-and-robby-mook-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520143022-hillary-clinton-and-robby-mook-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQG_tMIJbL0w-8WY,['https://cdn.cnn.com/cnnnext/dam/assets/220520143022-hillary-clinton-and-robby-mook-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220520143022-hillary-clinton-and-robby-mook-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQG_tMIJbL0w-8WY'],[None],,,,,,,,,,131,58,27,https://facebook.com/cnninternational/posts/10159992366479641,https://cnn.it/3wwbYIg,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10159992303434641,"Trump had until Friday to purge the contempt order issued by Judge Arthur Engoron on April 25, and paid the fine Thursday.

CNN.COM
Trump has paid his $110K fine for contempt of court","Trump had until Friday to purge the contempt order issued by Judge Arthur Engoron on April 25, and paid the fine Thursday.","CNN.COM
Trump has paid his $110K fine for contempt of court",,2022-05-21 05:01:34,1653091294,https://cdn.cnn.com/cnnnext/dam/assets/220518132344-donald-trump-file-051422-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220518132344-donald-trump-file-051422-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFy2rzbwqfkb8Hv,['https://cdn.cnn.com/cnnnext/dam/assets/220518132344-donald-trump-file-051422-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220518132344-donald-trump-file-051422-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFy2rzbwqfkb8Hv'],[None],,,,,,,,,,164,79,32,https://facebook.com/cnninternational/posts/10159992303434641,https://cnn.it/3LAMn5h,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10159992174009641,"A federal judge in Louisiana has blocked the Biden administration from ending a Trump-era pandemic restriction at the US-Mexico border

CNN.COM
Federal judge blocks for now Biden administration from lifting Title 42",A federal judge in Louisiana has blocked the Biden administration from ending a Trump-era pandemic restriction at the US-Mexico border,"CNN.COM
Federal judge blocks for now Biden administration from lifting Title 42",,2022-05-21 03:05:10,1653084310,https://media.cnn.com/api/v1/images/stellar/prod/220516170426-migrants-mexico-border-file-120221.jpg?c=16x9&q=w_800%2Cc_fill,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2F220516170426-migrants-mexico-border-file-120221.jpg%3Fc%3D16x9%26q%3Dw_800%252Cc_fill&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGa_CnnQCd7SWJV,['https://media.cnn.com/api/v1/images/stellar/prod/220516170426-migrants-mexico-border-file-120221.jpg?c=16x9&q=w_800%2Cc_fill'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fmedia.cnn.com%2Fapi%2Fv1%2Fimages%2Fstellar%2Fprod%2F220516170426-migrants-mexico-border-file-120221.jpg%3Fc%3D16x9%26q%3Dw_800%252Cc_fill&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGa_CnnQCd7SWJV'],[None],,,,,,,,,,142,32,14,https://facebook.com/cnninternational/posts/10159992174009641,https://cnn.it/3LCGIeO,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10159992062949641,"Ireland has taken in more Ukrainians than many of its Western European neighbors. Asylum-seekers say they weren't given the same welcome.

CNN.COM
Ireland gives warm welcome to Ukrainians fleeing conflict. Asylum-seekers from elsewhere point to unequal treatment",Ireland has taken in more Ukrainians than many of its Western European neighbors. Asylum-seekers say they weren't given the same welcome.,"CNN.COM
Ireland gives warm welcome to Ukrainians fleeing conflict. Asylum-seekers from elsewhere point to unequal treatment",,2022-05-21 01:31:05,1653078665,https://cdn.cnn.com/cnnnext/dam/assets/220516164126-08-ukrainian-refugees-ireland-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220516164126-08-ukrainian-refugees-ireland-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFn8FMJtHFFGkD2,['https://cdn.cnn.com/cnnnext/dam/assets/220516164126-08-ukrainian-refugees-ireland-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220516164126-08-ukrainian-refugees-ireland-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024e&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQFn8FMJtHFFGkD2'],[None],,,,,,,,,,167,55,23,https://facebook.com/cnninternational/posts/10159992062949641,https://cnn.it/3LzH7yT,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10159992030374641,"""The lingering unknown is this: will Kim's problems with Covid distract him from such a show of power, or will it make him more belligerent?"" | Analysis

CNN.COM
Analysis: North Korea is facing a Covid disaster. What does that mean for Kim Jong Un?","""The lingering unknown is this: will Kim's problems with Covid distract him from such a show of power, or will it make him more belligerent?"" | Analysis","CNN.COM
Analysis: North Korea is facing a Covid disaster. What does that mean for Kim Jong Un?",,2022-05-21 01:00:48,1653076848,https://cdn.cnn.com/cnnnext/dam/assets/220519111135-north-korea-covid-outbreak-super-tease.jpg,https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220519111135-north-korea-covid-outbreak-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGa55Xtqk5DC3WT,['https://cdn.cnn.com/cnnnext/dam/assets/220519111135-north-korea-covid-outbreak-super-tease.jpg'],[],['https://external.fkhi17-1.fna.fbcdn.net/safe_image.php?w=476&h=249&url=https%3A%2F%2Fcdn.cnn.com%2Fcnnnext%2Fdam%2Fassets%2F220519111135-north-korea-covid-outbreak-super-tease.jpg&cfs=1&jq=75&ext=jpg&utld=cnn.com&_nc_oe=7024d&_nc_sid=505865&_nc_o2e=1&ccb=3-6&_nc_hash=AQGa55Xtqk5DC3WT'],[None],,,,,,,,,,83,36,27,https://facebook.com/cnninternational/posts/10159992030374641,https://cnn.it/39Ajw3D,[],18793419640,CNN International,https://facebook.com/cnninternational/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,18793419640,,,[],False,
10166614392545442,"Girl With Green Passport explores the mysterious Bhit Khori on the outskirts of Karachi, speaking to the fishermen who’ve built a life of their own on the unpopulated coast.

The fishermen, the fresh water and quaint blue skies here are proof that #PakistanIsHospitable in unique ways.

Watch the film to find out how.

---

Dawn.com and German International broadcaster DW اردو have yet again collaborated with some of Pakistan’s most favourite influencers to uncover what #PakistanIs - a video series with Muzamil Hasan, Patangeer and Girl with the green passport exploring what our diverse and rich lands mean to people and the many miles they walk to improve the experience and lives of friends, neighbourhoods and communities.

Follow our Facebook, Instagram and Youtube to watch all films!","Girl With Green Passport explores the mysterious Bhit Khori on the outskirts of Karachi, speaking to the fishermen who’ve built a life of their own on the unpopulated coast.

The fishermen, the fresh water and quaint blue skies here are proof that #PakistanIsHospitable in unique ways.

Watch the film to find out how.

---

Dawn.com and German International broadcaster DW اردو have yet again collaborated with some of Pakistan’s most favourite influencers to uncover what #PakistanIs - a video series with Muzamil Hasan, Patangeer and Girl with the green passport exploring what our diverse and rich lands mean to people and the many miles they walk to improve the experience and lives of friends, neighbourhoods and communities.

Follow our Facebook, Instagram and Youtube to watch all films!",,,2022-05-20 12:26:38,1653031598,,https://scontent.fkhi17-1.fna.fbcdn.net/v/t15.5256-10/278893453_1163062197788311_2293519156385044895_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=1&ccb=1-7&_nc_sid=ccf8b3&_nc_ohc=3va4n2npnMcAX8WTrFd&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT8focuSCnmMOCEAQbCueM-a-emx9RS4zhTMl5WAZM0oJw&oe=629000E9,[],[],['https://scontent.fkhi17-1.fna.fbcdn.net/v/t15.5256-10/278893453_1163062197788311_2293519156385044895_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=1&ccb=1-7&_nc_sid=ccf8b3&_nc_ohc=3va4n2npnMcAX8WTrFd&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT8focuSCnmMOCEAQbCueM-a-emx9RS4zhTMl5WAZM0oJw&oe=629000E9'],[None],https://scontent.fkhi17-1.fna.fbcdn.net/v/t42.1790-4/281127428_702346527552681_6943812779628638799_n.mp4?_nc_cat=100&ccb=1-7&_nc_sid=985c63&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=bWioKI3tTWoAX8BP8u6&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT-zUPRie9G5tT0naIW4sFPT1LOmLUbOq7pwoP4d-gc9gg&oe=628AA8CF,,,414454297198913,,,https://scontent.fkhi17-1.fna.fbcdn.net/v/t15.5256-10/278893453_1163062197788311_2293519156385044895_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=1&ccb=1-7&_nc_sid=ccf8b3&_nc_ohc=3va4n2npnMcAX8WTrFd&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT8focuSCnmMOCEAQbCueM-a-emx9RS4zhTMl5WAZM0oJw&oe=629000E9,,,719,23,118,https://facebook.com/dawndotcom/posts/10166614392545442,http://Dawn.com/,"[{'link': '/girlwithgreenpassport/?locale2=en_US&__tn__=%2As-R', 'text': 'Girl With Green Passport'}, {'link': '/story.php?story_fbid=pfbid02n5L6GKjdhn73LSfo5qF7TZY6zJt8MMykSE7hcnPLAzk5dFZGJ1NS4GPHMAC4BMmcl&id=86398345441&locale2=en_US', 'text': 'More'}, {'link': '/hashtag/pakistanishospitable?locale2=en_US&__tn__=%2As-R', 'text': '#PakistanIsHospitable'}, {'link': 'https://lm.facebook.com/l.php?u=http%3A%2F%2FDawn.com%2F&h=AT10uQSJlEp6968B6xQHSS0RVGwvGJQumn-zAo03N9LYDdU78dSP15b2NK56vJwIc-IlOEsB2MH6rYQgIbhyWNakygkGjG5sL2puXSypLzOtXdwi5Ms3-ztMGjiK07D_FEDlispyoTyXzvusDF4BQ0f-fYrp7GcCGYEVjhUjJKmkch0wPcto81-M4Tzb', 'text': 'Dawn.com'}, {'link': '/dw.urdu/?locale2=en_US&__tn__=%2As-R', 'text': 'DW اردو'}, {'link': '/hashtag/pakistanis?locale2=en_US&__tn__=%2As-R', 'text': '#PakistanIs'}]",86398345441,Dawn.com,https://facebook.com/dawndotcom/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,"[{'name': '#PakistanIs - Influencer edition', 'link': '/watch/86398345441/850431699684003/?locale2=en_US&__tn__=C-R'}]",86398345441,,,[],False,Dawn.com posted a video to playlist #PakistanIs - Influencer edition.
10166620951630442,"Manchester City won the Premier League for the fourth time in five seasons after a pulsating title race reached a dramatic conclusion as the champions staged an incredible comeback from two goals down to beat Aston Villa 3-2 on Sunday.

Pep Guardiola's side were teetering on the brink of blowing the title after falling 2-0 behind midway through the second half at the Etihad Stadium.

But Ilkay Gundogan sparked an astonishing City revival as the German midfielder reduced the deficit before Rodri grabbed the equaliser.

Gundogan turned in City's third goal in the space of five minutes in the 81st minute, triggering wild celebrations and rendering second-placed Liverpool's 3-1 victory against Wolves irrelevant.

City finished with 93 points, one ahead of Liverpool as they ended their rivals' hopes of winning an unprecedented quadruple.

On a breathtaking final day, Burnley were relegated as Leeds beat the drop, while Tottenham qualified for the Champions League at the expense of their north London rivals Arsenal.

It was City who hogged the spotlight on a day their fans, who spilled onto the pitch in delight, will never forget.

Guardiola's men can rightly be called a dynasty after joining Manchester United as the only clubs in the Premier League era to have won four titles in five seasons, with Alex Ferguson's teams doing it on three separate occasions.

Read more:
https://www.dawn.com/news/1690959/man-city-win-premier-league-title-after-epic-fightback-on-final-day-against-aston-villa","Manchester City won the Premier League for the fourth time in five seasons after a pulsating title race reached a dramatic conclusion as the champions staged an incredible comeback from two goals down to beat Aston Villa 3-2 on Sunday.

Pep Guardiola's side were teetering on the brink of blowing the title after falling 2-0 behind midway through the second half at the Etihad Stadium.

But Ilkay Gundogan sparked an astonishing City revival as the German midfielder reduced the deficit before Rodri grabbed the equaliser.

Gundogan turned in City's third goal in the space of five minutes in the 81st minute, triggering wild celebrations and rendering second-placed Liverpool's 3-1 victory against Wolves irrelevant.

City finished with 93 points, one ahead of Liverpool as they ended their rivals' hopes of winning an unprecedented quadruple.

On a breathtaking final day, Burnley were relegated as Leeds beat the drop, while Tottenham qualified for the Champions League at the expense of their north London rivals Arsenal.

It was City who hogged the spotlight on a day their fans, who spilled onto the pitch in delight, will never forget.

Guardiola's men can rightly be called a dynasty after joining Manchester United as the only clubs in the Premier League era to have won four titles in five seasons, with Alex Ferguson's teams doing it on three separate occasions.

Read more:
https://www.dawn.com/news/1690959/man-city-win-premier-league-title-after-epic-fightback-on-final-day-against-aston-villa",,,2022-05-22 23:09:00,1653242940,https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT-hIc_8C814GUl1IcsC3VnUc_-er2IVZXaRna2TxC3AKg&oe=6290252E,https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT8sAM3BoIPirm0h_KT-jjji1mwLYvnTkeiAJmLN50mCTw&oe=6290252E,['https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT-hIc_8C814GUl1IcsC3VnUc_-er2IVZXaRna2TxC3AKg&oe=6290252E'],"[""May be an image of one or more people, people playing sports, grass and text that says 'NEWS ALERT DUBALVAL 00P02020 Man City win Premier League title after epic fightback on final day against Aston Villa DAWN'""]",['https://scontent.fkhi17-1.fna.fbcdn.net/v/t39.30808-6/283599289_10166620951360442_4722932051945802043_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=105&ccb=1-7&_nc_sid=8024bb&_nc_ohc=dFSIJqESwqsAX88FQ5V&_nc_ht=scontent.fkhi17-1.fna&oh=00_AT8sAM3BoIPirm0h_KT-jjji1mwLYvnTkeiAJmLN50mCTw&oe=6290252E'],"[""May be an image of one or more people, people playing sports, grass and text that says 'NEWS ALERT DUBALVAL 00P02020 Man City win Premier League title after epic fightback on final day against Aston Villa DAWN'""]",,,,,,,,,,11,5,2,https://facebook.com/dawndotcom/posts/10166620951630442,,"[{'link': '/story.php?story_fbid=pfbid0WLt2QFpncHRamtsbURNqTyeFrnduz2LdfD7gcrjez7HDwyEoBFYXHerbAvBvXhHTl&id=86398345441&locale2=en_US', 'text': 'More'}, {'link': '/story.php?story_fbid=pfbid0WLt2QFpncHRamtsbURNqTyeFrnduz2LdfD7gcrjez7HDwyEoBFYXHerbAvBvXhHTl&id=86398345441&_ft_=mf_story_key.10166620951630442%3Atop_level_post_id.10166620951630442%3Atl_objid.10166620951630442%3Acontent_owner_id_new.86398345441%3Athrowback_story_fbid.10166620951630442%3Apage_id.86398345441%3Astory_location.4%3Astory_attachment_style.photo%3Aott.AX8i-QDnIrLZO4Z3%3Aent_attachement_type.MediaAttachment%3Apage_insights.%7B%2286398345441%22%3A%7B%22page_id%22%3A86398345441%2C%22page_id_type%22%3A%22page%22%2C%22actor_id%22%3A86398345441%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntStatusCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A266%2C%22publish_time%22%3A1653242940%2C%22story_name%22%3A%22EntStatusCreationStory%22%2C%22story_fbid%22%3A%5B10166620951630442%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A86398345441%2C%22page_id%22%3A86398345441%2C%22post_id%22%3A10166620951630442%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Aprofile_id.86398345441%3Aactrs.86398345441%3Atds_flgs.3%3Aftmd_400706.111111l&locale2=en_US&__tn__=%2C%3B', 'text': 'More'}]",86398345441,Dawn.com,https://facebook.com/dawndotcom/?locale2=en_US&__tn__=C-R,False,,,,,,,True,,,,,,,86398345441,,10166620951375442,['10166620951375442'],False,
