Username,Embedded_text,Likes,Retweets,Tweet URL
,"#Shibnobi $SHINJA 
Shibnobi
@Shib_nobi
 · Apr 25
#SHINJABSC Tick tock… #Shibnobi #Shinja #BSC #bscgem",,,https://twitter.com/RoyCryptoCoins/status/1518640196266303488
,"Abhilash Thapliyal
@abhilashthapli
 · Apr 25
हम हिंदुस्तानी लड़के पिता की मृत्यु पर अपने बचपने को भी मुखाग्नि दे देते हैं। 
1",,1,https://twitter.com/RoyCryptoCoins/status/1518491394339328006
,"Crypto Rover
@rovercrc
 · Apr 25
Life-changing advice: 

1. Work hard anywhere to make money
2. Buy #Bitcoin 
3. Wait 5 years doing anything you like

Never look for a job again.",,,https://twitter.com/RoyCryptoCoins/status/1518386612912070657
,"Brother Give It To Me
It Will Change My Life 
@mister__crypto
 Mister Crypto
@mister__crypto
 · Apr 24
#BITCOIN HAS TO HIT $50,000 WITHIN THE NEXT WEEK OR I WILL GIVE $500 TO ONE LUCKY FOLLOWER 

Like & Retweet ",,,https://twitter.com/RoyCryptoCoins/status/1518472020484308992
,"#Shibnobi $SHINJA 
Shibnobi
@Shib_nobi
 · Apr 25
Development never stops. #Shibnobi #Shinja",,,https://twitter.com/RoyCryptoCoins/status/1518617885173862400
,"Both  $SHIB #BabyDoge 
Shiba Inu to $1
@ShibInform
 · Apr 26
CHOOSE ONE $SHIB OR #BabyDoge
2",,2,https://twitter.com/RoyCryptoCoins/status/1518829812529483777
,"Bhad Bhabie Reveals She Made $52 Million On #OnlyFans In A Year. The 19-Year-Old Rapper Bhad Bhabie Took To Her Instagram To Share That She Has Made $52 Million On Her Onlyfans Since April 2021.  
@OnlyFans
 #BhadBhabie 
2
2",,2,https://twitter.com/RoyCryptoCoins/status/1518985780084887552
,"NFT — NO Future
Just People Wasting Their Money  #NFT #NFTS
ALT
1
2
3",2,3,https://twitter.com/RoyCryptoCoins/status/1518921735076200449
,"Okay Done 
Hope TO Win 
@iamdipeshsharma
 @iJayantaSarkar
 @SujayRa82400156
Jake Crypto
@TheJakeCrypto
 · Apr 26
$150 $MATIC GIVEAWAY
 
Follow @TheJakeCrypto & @RichSkiesYT 
Like, RT & tag 3 friends
 
Results in 72 hours",,,https://twitter.com/RoyCryptoCoins/status/1518975833012121602
,"#CheemsInu
Cheems Inu
@CheemsInu
 · Apr 25
WE ARE NOW LIVE ON #ETH! THE TIME HAS COME! TRENDING ON DEXTOOLS ALREADY! https://dextools.io/app/ether/pair-explorer/0xB1A3B3aC90380efa3f06AA06Fcb8335925Aee3D6… 
#CheemsInu #Ethereum #Bridge #Dextools #Trending #cryptocurrency
1",,,https://twitter.com/RoyCryptoCoins/status/1518761393440235522
,"#Huobi 
@iamdipeshsharma
 @iJayantaSarkar
 @SujayRa82400156
Huobi
@HuobiGlobal
 · Apr 26
 $4000 #Airdrop Coin Battle!

#dogecoin vs @BabyDogeCoin

200 Winners:

 1. Follow @HuobiGlobal 

 2. RT with #Huobi + tag 3 friends

 3. Fill in form ",,,https://twitter.com/RoyCryptoCoins/status/1518945589945196544
,"#BitCoin $38,500
@rovercrc
 @MartiniGuyYT
 @CryptooAdy
Bitcoin Price
@bbtc
Automated
 · Apr 26
#Bitcoin Price: $38,500 
2",,2,https://twitter.com/RoyCryptoCoins/status/1518985778646319105
,"#Bitcoin
Bitcoin Price
@bbtc
Automated
 · Apr 26
#Bitcoin Price: $39,000 ",,,https://twitter.com/RoyCryptoCoins/status/1518981464154689536
,"#Shinja #Shibnobi
Shibnobi
@Shib_nobi
 · Apr 26
#BitMart has updated their system to allow not only support for full tokenomics, but for our current tokenomics on #Uniswap! 

This means that users on BitMart will be receiving 5% reflections instead of our standard 3%! 



#SHINJA #Shibnobi",,,https://twitter.com/RoyCryptoCoins/status/1518748334961405952
,"Hare Krishna 
Iskcon,Inc.
@IskconInc
 · Apr 26
Hare Krishna",,,https://twitter.com/RoyCryptoCoins/status/1518792561543946243
,"$SHM
Nischal (Shardeum)
@NischalShetty
 · Apr 26
When a Blockchain gets more traffic, it increases fees to reduce the traffic

This is an anti growth pattern

When @Shardeum gets more traffic, it increases the TPS while maintaining steady low fee

This is a growth pattern 

#Decentralize $SHM #cryptocurrency
1
2",,2,https://twitter.com/RoyCryptoCoins/status/1518904063638884353
,"#Bitcoin $BTC
1",,,https://twitter.com/RoyCryptoCoins/status/1519214881316040705
,"#BabyDoge
BSCDaily
@bsc_daily
 · Apr 27
MOST TRADED #MEME COINS IN #BNBCHAIN LAST 24 HOURS

 $FLOKI @realflokiinu 
 $BABYDOGE @babydogecoin 
 $SFM @safemoon 
$QUACK @richquack 
$DOG @ownthedoge 
$ZINU @ZInuToken 
$YOOSHI @yooshi_official 
$KUMA @KumaInuOfficial 
$MARVIN @Marvin_Inu 
$CATE @catecoin 

#BNB #BSC",,,https://twitter.com/RoyCryptoCoins/status/1519464429116555264
,"#BSNL
ANI Digital
@ani_digital
 · Apr 27
Mobile services at security sites in Left Wing Extremism areas to be upgraded to 4G from 2G

Read @ANI Story | https://aninews.in/news/business/mobile-services-at-security-sites-in-left-wing-extremism-areas-to-be-upgraded-to-4g-from-2g20220427191254/…
#BSNL #naxalterror #Internet",,,https://twitter.com/RoyCryptoCoins/status/1519317960778788864
,"#Staking
CoinMarketCap
@CoinMarketCap
 · Apr 26
#Staking - one of the first and ever-lasting components of #crypto ",,,https://twitter.com/RoyCryptoCoins/status/1519149366920957952
,"Brother Please Give Me  10 Milion Shib I Will Hold It Untill It Reach 2 Cent IF It Reach 2 Cent It Will Completely Change My Life 
@MajesticDrama
 Please Send Me 10 Milion If You Have Please Bless Me Boss  Please Boss 
@MajesticDrama
0xbbb95de0f7cbc821701effd894834fc84c9b340c
MAJESTIC
@MajesticDrama
 · Apr 27
23 million $shib burnt. 12 million by the portal, 11 million sent to the dead wallet. To be continued ",,,https://twitter.com/RoyCryptoCoins/status/1519158767950082049
,"$SHINJA 
Shibnobi
@Shib_nobi
 · Apr 26
If $SHINJA hits $0.000000000000003000 (Based on the Dextools Uniswap price) in the next 120 hours I will give away $200K in Shinja tokens to 40 people who like and retweet this post! That is $5000 in Shinja tokens each!

#SHINJA #SHIBNOBI #SHIBNOBI_ECOSYSTEM
1",,1,https://twitter.com/RoyCryptoCoins/status/1519285491597774849
,"Snapdragon 778G
#iQOOZ6Pro5G 
@IqooInd
iQOO India
@IqooInd
 · Apr 27
Hey Gamers! Watch & Win India’s fastest smartphone in the 25K segment*, the #iQOOZ6Pro5G, tag @IqooInd, comment your answer to question 2 below.

Stay tuned to win https://bit.ly/3ODGfM3

*T&C https://bit.ly/3Ipw4Xv

#iQOO #FullyLoaded",,,https://twitter.com/RoyCryptoCoins/status/1519198918860582913
,"NOO
Market Spotter
@MarketSpotter
 · Apr 27
Raise your hand if you hold $ETH, $ADA or $SOL! ",,,https://twitter.com/RoyCryptoCoins/status/1519210246547329025
,"Nischal (Shardeum)
@NischalShetty
 · Apr 27
The Bahamas is going big on #Crypto adoption 

Definitely a model to look up to

#CryptoBahamas is bringing leaders in the Web3 space together for a better environment to nurture Crypto",,,https://twitter.com/RoyCryptoCoins/status/1519272907398070273
,"Burner Bits
@quick_bitss
 · Apr 27
Speculators have targeted Tesla shares after Musk declined to reveal where his cash to buy Twitter is coming from.

Do you support Elon?",,,https://twitter.com/RoyCryptoCoins/status/1519241793858150400
,"$BRISE #BITGERT 
Bitgert - $BRISE
@bitgertbrise
 · Apr 28
@kucoincom listed $BRISE 

https://kucoin.com/news/en-bitgert-gets-listed-on-kucoin…
1",,,https://twitter.com/RoyCryptoCoins/status/1519682147132473344
,"NIT Patna Student Bags Rs 1.8 Crore Offer At Amazon A Final Year Computer Science Student From NIT Patna Received A Record Offer At Amazon With An Annual Salary Of Rs 1.8 Crore. Nit Patna Has Seen A Record Breaking 130% Of Overall Placements This Year
1",,,https://twitter.com/RoyCryptoCoins/status/1519520630533591041
,"The #realmeGTNEO3 Takes 5 Minutes TO Charge Up TO 50% Battery.
#NEOSpeedAwakens
realme
@realmeIndia
 · Apr 28
#Contest

How much time does it take for a #realmeGTNEO3 to charge up to 50% Battery?

RT & Reply with your answers using #NEOSpeedAwakens, and stand a chance to win* an all-new #realmeGTNEO3 #realme150W 

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519681259265413121
,"UltraDart Charge

The #realmeGTNEO3 is the World’s First 150W Charging Flagship

#realmeGTNeo3 #NEOSpeedAwakens 
#realme150W 
@realmeIndia
 
@MadhavSheth1
realme
@realmeIndia
 · Apr 28
#Contest

The #realmeGTNEO3 is the World’s First 150W Charging Flagship!

What is this feature known as?
1. SuperFast Charge
2. UltraDart Charge

RT & Reply with your answers using #NEOSpeedAwakens, and stand a chance to win* an all-new #realmeGTNEO3 

#realme150W

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519681780403425280
,"150W UltraDart Charge in The #realmeGTNEO3 Charges From 0 to 50% In Just 5 Minutes.
#NEOSpeedAwakens 
@realmeIndia
 @MadhavSheth1
Madhav Sheth
@MadhavSheth1
 · Apr 28
1 day to go!

150W UltraDart Charge in the #realmeGTNEO3 charges from 0 to 50% in just ___ minutes. 

Part 2/3 giveaway.
RT & reply with #NEOSpeedAwakens 
Answer all & stand a chance to win one of our soon to launch products.",,,https://twitter.com/RoyCryptoCoins/status/1519547165575634944
,"YES
Sonal Goel IAS
@sonalgoelias
 · Apr 28
True !",,,https://twitter.com/RoyCryptoCoins/status/1519495430509240320
,"Yes
Elon Musk
@elonmusk
 · Apr 28
Twitter DMs should have end to end encryption like Signal, so no one can spy on or hack your messages",,,https://twitter.com/RoyCryptoCoins/status/1519493735452610560
,"Elon Musk
@elonmusk
 · Apr 28
Next I’m buying Coca-Cola to put the cocaine back in",,,https://twitter.com/RoyCryptoCoins/status/1519493789320048640
,"Sonal Goel IAS
@sonalgoelias
 · Apr 28
Salute to this Super Mom  

No Challenges or hinderances can deter a Determined and Caring Mother 

(VC : SM)
2:18
49.4K views",,,https://twitter.com/RoyCryptoCoins/status/1519547724684840961
,"150W UltraDart Charge

The #realmeGTNEO3 is the World’s First 150W Charging Flagship

#realmeGTNeo3 #NEOSpeedAwakens 
#realme150W 
@realmeIndia
 
@MadhavSheth1
realme
@realmeIndia
 · Apr 28
#Contest 

What makes the #realmeGTNEO3’s charging speed so fast?

RT & Reply with your answers using #NEOSpeedAwakens, and stand a chance to win* an all-new #realmeGTNEO3

#realme150W

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519681925639598080
,"D. May The Fourth
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q2. When will the #vivoT1Pro launch in India?
A. May the First
B. May the Second
C. May the Third
D. May the Fourth 
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519636626615324672
,"#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
wow
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519638400617222144
,"Swastika Yadav
@swastika0015
 · Apr 28
How to become the worst developer in the world:

1. Convince yourself you're the best
2. Do whatever comes to your mind
3. Help nobody
4. Never stop programming
5. Stay up all night
6. Ignore the product
7. Use high-tech stuff
8. Stay out of touch with tech trends",,,https://twitter.com/RoyCryptoCoins/status/1519521618522951680
,"World's First 150W Charging Flagship

#realmeGTNEO3 #NEOSpeedAwakens #realme150W 
@realmeIndia
realme
@realmeIndia
 · Apr 28
#Contest 

Decode the following sentence:
  150W   

RT & Reply with your answers using #NEOSpeedAwakens, and stand a chance to win* an all-new #realmeGTNEO3 #realme150W

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519681481391546368
,"A. 6.44-inch
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q7. What is the display size of the #vivoT1Pro?
A. 6.44-inch
B. 6.69-inch
C. 6.7-inch
D. 5.5-inch
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519637712688480256
,"#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro #stufflistingsarmy  twitter.com/stufflistings/…",,,https://twitter.com/RoyCryptoCoins/status/1519636061625847810
,"The #realmeGTNEO3 is the World’s First 150W Super Dart Charging Flagship!

#NEOSpeedAwakens 
#realmeGTNEO3 
#realme150W 
@realmeIndia
realme
@realmeIndia
 · Apr 28
#Contest 

Complete the following sentence:

The #realmeGTNEO3 is the World’s First _____ Charging Flagship!

RT & Reply with your answers using #NEOSpeedAwakens, and stand a chance to win* an all-new #realmeGTNEO3 #realme150W

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519681023180636160
,"A. 16MP
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q10. What is the resolution of the #vivoT1Pro front camera?
A. 16MP
B. 8MP
C. 12MP
D. 20MP
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519638343121657858
,"D. Snapdragon 778G
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q5. What processor powers the #vivoT1Pro?
A. Snapdragon 695
B. Dimensity 700
C. Snapdragon 8100
D. Snapdragon 778G
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519637281530728448
,"D. 64MP
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q9. What is the resolution of the #vivoT1Pro main camera?
A. 16MP
B. 44MP
C. 50MP
D. 64MP
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519638254156324865
,"C. 90Hz
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q4. What is the refresh rate of the #vivoT1Pro?
A. 60Hz
B. 69Hz
C. 90Hz
D. 120Hz
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519637127738249216
,"A. #vivoT144W 
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q3. Alongside the #vivoT1Pro, which other vivo phone is going to launch in India?
A. #vivoT144W
B. #vivoT133W
C. #vivoT15G
D. #vivoT118W
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519636828126539776
,"#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Answer each and every question and make sure that you have followed the terms and conditions properly

The giveaway entries will close at 12 midnight tonight itself, so hurry up

And all the very best #stufflistingsarmy 
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro
1",,,https://twitter.com/RoyCryptoCoins/status/1519638469764534272
,"C. 66W
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q8. What is the fast charging speed of the #vivoT1Pro?
A. 44W
B. 55W
C. 66W
D. 69W
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519638132928352256
,"C. 4,700mAh
#stufflistingsarmy #vivoT1Pro 
#GetSetTurbo #stufflistingsxT1Pro
Mukul Sharma
@stufflistings
 · Apr 28
Q6. What is the battery capacity of the #vivoT1Pro?
A. 4,500mAh
B. 6,900mAh
C. 4,700mAh
D. 4,400mAh
#vivoT1Pro #GetSetTurbo #stufflistingsxT1Pro",,,https://twitter.com/RoyCryptoCoins/status/1519637569620742144
,"The New realme Pad Mini Comes With a 6400 mAh Mega Battery.

#MiniYetPowerful  #realmePadMini
@realmeTechLife
@realmeIndia
 @MadhavSheth1
realme TechLife
@realmeTechLife
 · 14h
Part 1/4

The new realme Pad Mini comes with a ________mAh Mega Battery.

RT & reply with your answer using #MiniYetPowerful and stand a chance to #win* a #realmePadMini!     
            
#Contest
*T&C Apply
1",,,https://twitter.com/RoyCryptoCoins/status/1519933116281868288
,"The realme Pad Mini Charges Up Swiftly With It's 18W Fast Charge.

#MiniYetPowerful 

#Contest
@realmeIndia
 
@realmeTechLife
realme TechLife
@realmeTechLife
 · 13h
Part 4/4

The realme Pad Mini charges up swiftly with its  
                          
Decode the sentence, RT & reply with your answer using #MiniYetPowerful and stand a chance to #win* a #realmePadMini.
             
#Contest
*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519933879498420224
,"The #realmeGTNEO3 Comes With a Dedicated Dimensity 8100 5G Processor.

#NEOSpeedAwakens #realme150W 
@realmeIndia
realme
@realmeIndia
 · 14h
The #realmeGTNEO3 comes with a Dedicated ____________ Processor!

RT & Reply with your answers using #NEOSpeedAwakens & #realme150W and stand a chance to #win* one.

#Contest

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519934459440553984
,"C. Dimensity 8100
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 12h
Q3. What processor powers the #realmeGTNEO3?
A. Dimensity 900
B. Dimensity 6900
C. Dimensity 8100
D. Dimensity 8000
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519936493266948096
,"The 150W Ultra Dart Charge in #realmeGTNEO3 Charges From 0 to 50% In Just 5 Minutes. #realme150W
Madhav Sheth
@MadhavSheth1
 · 13h
The 150W____ Charge in #realmeGTNEO3 charges from 0 to 50% in just 5 minutes. 

RT & reply with #realme150W!",,,https://twitter.com/RoyCryptoCoins/status/1519934240573378560
,"Hope TO Win 
@bitgertNews
$BRISE 
Birgert - $BRISE - NEWS
@bitgertNews
 · Apr 28
 
#KuCoin
Giveaway in honor of this beautiful listing news

Let's do the giveaway of 1.000$
$BRISE

1.000$ - 5 winners (200$ each)

Follow @bitgertNews
Like & RT
Tag 3 friends (every tag is an extra entry)

Winners in 24h, good luck!
#Binance #BTC #paribu #Huobi  #BRISE",,,https://twitter.com/RoyCryptoCoins/status/1519846445062316033
,"UNISOC T616 Octa Core Processors
#MiniYetPowerful #realmePadMini 
@realmeTechLife
realme TechLife
@realmeTechLife
 · 14h
Part 2/4

What makes the upcoming realme Pad Mini a powerhouse marathoner?
Hint: 

Decode the sentence, RT & reply with your answer using #MiniYetPowerful and stand a chance to #win* a #realmePadMini.

#Contest
*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519933381265412096
,"D. 50MP
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 12h
Q4. What is the resolution of the #realmeGTNEO3 main camera?
A. 44MP
B. 32MP
C. 64MP
D. 50MP
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519937260644290560
,"150W UltraDart Charger

#realmeGTNEO3 #NEOSpeedAwakens #realme150W 
@realmeIndia
realme
@realmeIndia
 · 15h
The #realmeGTNEO3 is powered by a massive W Dart Charger 

Can you decode this cryptic message?

RT & Reply with your answers using  #NEOSpeedAwakens and stand a chance to #win* one.

#Contest

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519904987421286400
,"realme GT Neo 3

#realme150W #realmeGTNEO3 #NEOSpeedAwakens 
@realmeIndia
realme
@realmeIndia
 · 16h
Can you name the device launching today?
Hint: It charges at super fast speed 

.
.
.
.

RT & Reply guessing the device using  #NEOSpeedAwakens & #realme150W and stand a chance to #win* one.

#Contest

*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519905386924494848
,"A. Nitro Blue
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 12h
Q9. Which colour variant of the #realmeGTNEO3 would you like to win?
A. Nitro Blue
B. Sprint White
C. Asphalt Black
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519941237909848064
,"D. 150W
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 12h
Q6. What is the highest fast charging speed of the #realmeGTNEO3?
A. 80W
B. 120W
C. 55W
D. 150W
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519938834217144321
,"Realme Pad Mini

#MiniYetPowerful #realme
#realmePadMini
realme TechLife
@realmeTechLife
 · 15h
Can you guess which product we are launching today?
Hint: 

RT & reply with your answer using #MiniYetPowerful and stand a chance to #win* exciting #realme goodies!

#Contest
*T&C Apply",,,https://twitter.com/RoyCryptoCoins/status/1519932844813938688
,"C. 16MP 
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 12h
Q5. What is the resolution of the #realmeGTNEO3 front camera?
A. 8MP
B. 32MP
C. 16MP
D. 20MP
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519938277511286784
,"B. 120HZ
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 12h
Q2. What is the refresh rate of the #realmeGTNEO3?
A. 60Hz
B. 120Hz
C. 90Hz
D. 144Hz
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519936005582716928
,"#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens 
Mukul Sharma
@stufflistings
 · 12h
Ready? Going live in 1 minute 
#stufflistingsarmy #RealmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519934935569633286
,"#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens 
Mukul Sharma
@stufflistings
 · 12h
So the Realme GT Neo 3 is finally coming to India and today, I am giving it away to the #stufflistingsarmy 
To win:
1. Retweet this tweet using the #stufflistingsarmy #realmeGTNEO3 and #NEOSpeedAwakens
2. Answer some simple questions
3. Tag 3 friends of yours
Happy winning 
Show this thread",,,https://twitter.com/RoyCryptoCoins/status/1519934721953652739
,"D. 4500mAh
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 12h
Q7. What is the battery capacity of the #RealmeGTNeo3 150W?
A. 4,000mAh
B. 4,200mAh
C. 4,400mAh
D. 4,500mAh
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519939849054081027
,"C. 8.2mm
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens
Mukul Sharma
@stufflistings
 · 11h
Q10. How thin is the #realmeGTNEO3?
A. 8.8mm
B. 8.6mm
C. 8.2mm
D. 8.5mm
#stufflistingsarmy #realmeGTNEO3 #NEOSpeedAwakens",,,https://twitter.com/RoyCryptoCoins/status/1519943618865233921
," Saudi Arabia is considering implementing #blockchain technology throughout its government.
1",,1,https://twitter.com/ShaikArifAli1/status/1517913230714150912
,"Things these companies used to sell:

Sony: electric rice cookers
Nokia: toilet paper
Samsung: dried fish
LG: face cream
Nintendo: playing cards
Hasbro: textiles
Lego: wooden toy ducks
Tiffany & Co: stationary
Colgate: candles
Toyota: looms
Avon: books
IKEA: pens
Wrigley: soap
1",,1,https://twitter.com/ShaikArifAli1/status/1517921355399766016
,"Cool ‘90s: I work in a bank

Cool ‘2010s: I work in a web startup

Cool ‘2020s: I work in Web3 

‘Cool’ is determined by what most consumers are migrating towards

Don’t be left behind. You have an idea for Crypto? BUIDL it!
1",,1,https://twitter.com/ShaikArifAli1/status/1518511773443235840
,"Capital: 

In 2021 there was $300B in venture capital invested into startups. 

That's up from $29B in 2006.

With email, LinkedIn, and Twitter it's easier than ever to get in front of capital allocators. 

Money can EASILY find great ideas and worthy founders.
1",,1,https://twitter.com/ShaikArifAli1/status/1518541990790533120
,"Fort Worth, Texas becomes the first city in the USA to begin mining #Bitcoin.
2",,2,https://twitter.com/ShaikArifAli1/status/1519030470603796480
,"Jeff Bezos bought the Washington Post 

Elon Musk is buying Twitter

I am buying biryani

We are not the same",,,https://twitter.com/ShaikArifAli1/status/1518971014419738624
,"Decline in valuations this year:

Facebook:     $453 billion
Apple:            $334 billion
Amazon:        $257 billion
Netflix:           $179 billion
Google:         $399 billion

Total decline: $1.6 trillion
1",,1,https://twitter.com/ShaikArifAli1/status/1519442654022361088
,"India needs 25,000 startups,creating more than 50 million $ in revenue, to become a 5 trillion dollar economy. 
1",,1,https://twitter.com/ShaikArifAli1/status/1519350559551025152
,"Let’s be honest here.

If we’re all gonna celebrate Elon taking Twitter then no one really gave a f about Decentralization or distributed control.

Back to trusting rich people yay.
1",,1,https://twitter.com/ShaikArifAli1/status/1519314153202413568
,"Amazon's ad revenue of $31Bn is more than YouTube's $28Bn 

Unlike e-commerce fulfilment with razor-thin margins, this is almost pure profit

 Ad models in e-commerce are underrated
1",,1,https://twitter.com/ShaikArifAli1/status/1519658857017999360
,"Total stablecoin market cap stood at $180 billion in Feb 2022. A year ago it was valued at $38 billion indicating a 373% rise in the market

Users prefer to #HODL over converting their #Crypto assets to fiat

It’s a less cumbersome process and doesn’t cost any transaction fee
1",,,https://twitter.com/ShaikArifAli1/status/1520089114443276288
,"Here's the analysis of #LINA : 
$LINA recently rejected from the strong resistance level of $0.029 - $0.033. Currently, price is dipping lower and lower which more looks like some sort of pullback. Price is expected to dip till major support level of $0.017 - $0.020. Around,
2
2",,2,https://twitter.com/9d780d722d5a45a/status/1517969198101987328
,"#CRV analysis: 

#CRVUSDT has formed a big symmetric triangle on the daily timeframe. The resistance line is near $2.80 and a break above this level is bullish. If CRV is rejected from here then the local resistance is $2.35-$2.40 area and $2.00-$2.10 area. Wait for a breakout
1
1",,1,https://twitter.com/9d780d722d5a45a/status/1517968695938916352
,"#shiba Inu has officially launched a ""burn portal.""
#shibainu
watcher.guru
Shiba Inu Burn Portal Goes Live; Everything You Need to Know
Shiba Inu developers are trying to incentivize the holders of the meme coin to burn the token via a burning portal.",,,https://twitter.com/9d780d722d5a45a/status/1517971720053080064
,"#ZIL earlier took a massive bull rally  Currently, price is dumping & build up a resistance at $0.134-$0.138. Price reached a support level of $0.096-$0.10 & price breaks below this level in 4H TF,then we can continue fall till next major support zone of $0.033-$0.042.
4",,4,https://twitter.com/9d780d722d5a45a/status/1518330541845913600
,"#GMT took a massive bounce from the strong support level. I hope you bought out some #GMT, which is made a high of $3.85 around 79% profits. We recommend to lock-in some profit and shift the stoploss too.
2
5",,5,https://twitter.com/9d780d722d5a45a/status/1518180237330497536
,"You Can Now #Burn #SHIB to Generate Passive Income
u.today
You Can Now Burn SHIB to Generate Passive Income
Shiba Inu are now able to earn passive income by destroying SHIB tokens with the help of the new burn portal
3",,3,https://twitter.com/9d780d722d5a45a/status/1518345459194277889
