UserName,Embedded_text,Likes,Retweets,Tweet URL
@PakinAustralia,": ‘If one’s sense of self is self-observant, self-creating and self-ruling, there are no heights that cannot be scaled

After attaining this pinnacle and recognizing its essence, it’s probable that even death cannot take it away..’

#Iqbal
Spokesperson MoFA
@ForeignOfficePk
 · Apr 21
: ‘If one’s sense of self is self-observant, self-creating and self-ruling, there are no heights that cannot be scaled

After attaining this pinnacle and recognizing its essence, it’s probable that even death cannot take it away..’

#Iqbal
Show this thread
1
1",1,1,https://twitter.com/PakinAustralia/status/1517301627648372736
@PakinAustralia,"Passu cones, Pakistan 
@ForeignOfficePk
 @FMPublicDiploPK
 @Zhchaudhri
Outdoor Pakistan
@OutdoorPakistan
Automated
 · Mar 23
Passu cones, Pakistan 
2",,2,https://twitter.com/PakinAustralia/status/1517350565453635584
@PakinAustralia,"Passu cones, Pakistan 
@ForeignOfficePk
 @FMPublicDiploPK
 @Zhchaudhri
Outdoor Pakistan
@OutdoorPakistan
Automated
 · Mar 23
Passu cones, Pakistan 
0:06
1,811 views
2",,2,https://twitter.com/PakinAustralia/status/1517350565453635584
@PakinAustralia,"High Commission for Pakistan in Canberra, Australia cordially invites members of Pakistani Community in Australia, Fiji, Papua New Guinea, Solomon Islands, Vanuatu and Nauru; for a VIRTUAL TOWNHALL MEETING with the High Commissioner for Pakistan,
The following media includes potentially sensitive content. Change settings
View
1
2
5",2,5,https://twitter.com/PakinAustralia/status/1518804534801633282
@PakinAustralia," MOS 
@HinaRKhar
 met  Cd’A, Ms. Pang Chunxue. During the meeting, MOS stated that #Pakistan:

Was committed to deepening its All-Weather Strategic Cooperative Partnership with #China. 
Appreciated s longstanding support for s core issues & development. 
Spokesperson MoFA
@ForeignOfficePk
 · Apr 25
 MOS @HinaRKhar met  Cd’A, Ms. Pang Chunxue. During the meeting, MOS stated that #Pakistan:

Was committed to deepening its All-Weather Strategic Cooperative Partnership with #China. 
Appreciated s longstanding support for s core issues & development. 



(1/2)
Show this thread",,,https://twitter.com/PakinAustralia/status/1518818626333450240
@DrHasnain_javed,"پاکستان کی سیاسی صورتحال کے معیشت پر اثرات جانیے ڈاکٹر حسنین جاوید سے 
 #PakistanPoliticalCrisis #Politics #PMLN #PTI #PPP #jalsa #EconomicCrisis #economy
2:15
65 views
1
4",1,4,https://twitter.com/DrHasnain_javed/status/1516880684920496133
@DrHasnain_javed,"پاکستان کو خام لیدر کی ایکسپورٹ پر پابندی لگانی چاہیے
@MoCommercePk
 #economicgrowth #PTIGovernment #CPEC  #PakistanMovingForward #China-#Pakistan  #CPECMakingProgress #footwear  #Manufacturing #Investment  #FootwearPakistan
1",,1,https://twitter.com/DrHasnain_javed/status/1516715798336790533
@DrHasnain_javed,"پاکستان کی سیاسی صورتحال کے معیشت پر اثرات جانیے ڈاکٹر حسنین جاوید سے 
 #PakistanPoliticalCrisis #Politics #PMLN #PTI #PPP #jalsa #EconomicCrisis #economy
65 views
0:01 / 2:16
1
4",1,4,https://twitter.com/DrHasnain_javed/status/1516880684920496133
@DrHasnain_javed,"پاکستان کو خام لیدر کی ایکسپورٹ پر پابندی لگانی چاہیے
@MoCommercePk
 #economicgrowth #PTIGovernment #CPEC  #PakistanMovingForward #China-#Pakistan  #CPECMakingProgress #footwear  #Manufacturing #Investment  #FootwearPakistan
1:01
14 views
1",,1,https://twitter.com/DrHasnain_javed/status/1516715798336790533
@DrHasnain_javed,"ربر کے جوتوں کے زریعے ایکسپورٹ میں کیسے اضافہ کیا جا سکتا ہے۔؟
@MoCommercePk
 #economicgrowth #PTIGovernment #CPEC  #PakistanMovingForward #China-#Pakistan  #CPECMakingProgress #footwear  #Manufacturing #Investment  #FootwearPakistan
1:06
26 views",,,https://twitter.com/DrHasnain_javed/status/1517057550310645760
@DrHasnain_javed,"ربر کے جوتوں کے زریعے ایکسپورٹ میں کیسے اضافہ کیا جا سکتا ہے۔؟
@MoCommercePk
 #economicgrowth #PTIGovernment #CPEC  #PakistanMovingForward #China-#Pakistan  #CPECMakingProgress #footwear  #Manufacturing #Investment  #FootwearPakistan
1:04
26 views",,,https://twitter.com/DrHasnain_javed/status/1517057550310645760
@DrHasnain_javed,"From Europe to Sri Lanka, and now Pakistan, being the latest victim of economic crisis and social unrest leading to political turmoil, the challenges ahead cannot be termed as transitionary.
Political Volatility Leading to Financial Risks
dailytimes.com.pk
Political Volatility Leading to Financial Risks - Daily Times
In Pakistan, a peaceful transition of power took place recently. Yet, it has raised near-term policy uncertainty at a time when the country is grappling with external and fiscal issues as a result of...
1",,1,https://twitter.com/DrHasnain_javed/status/1517837528975429633
@DrHasnain_javed,"سیاسی عدم استحکام ۔۔کیا پاکستان کی لڑکھڑاتی معیشت اس کی متحمل ہے۔۔؟

 #Budget2022 #budget22   #PakistanPoliticalCrisis #Politics #PMLN #PTI #PPP  #EconomicCrisis #economy #PublicNewsLive
1:29
21 views
5",,5,https://twitter.com/DrHasnain_javed/status/1518690548735004672
@DrHasnain_javed,"موجودہ سیاسی حالت میں بجٹ بنانا کتنا مشکل ہو گا۔۔؟؟

 #Budget2022 #budget22   #PakistanPoliticalCrisis #Politics #PMLN #PTI #PPP  #EconomicCrisis #economy #PublicNewsLive
3",,3,https://twitter.com/DrHasnain_javed/status/1518684660154441731
@DrHasnain_javed,"عالمی معیشت تیل کی قیمتوں میں اضافہ پاکستان کی معیشت پر کیا اثرات پڑیں گے۔۔؟

 #Budget2022 #budget22   #PakistanPoliticalCrisis #Politics #PMLN #PTI #PPP  #EconomicCrisis #economy #PublicNewsLive
1",,1,https://twitter.com/DrHasnain_javed/status/1518688220686467073
@DrHasnain_javed,"سیاسی عدم استحکام ۔۔کیا پاکستان کی لڑکھڑاتی معیشت اس کی متحمل ہے۔۔؟

 #Budget2022 #budget22   #PakistanPoliticalCrisis #Politics #PMLN #PTI #PPP  #EconomicCrisis #economy #PublicNewsLive
21 views
0:03 / 1:30
5",,5,https://twitter.com/DrHasnain_javed/status/1518690548735004672
@DrHasnain_javed,"عالمی معیشت تیل کی قیمتوں میں اضافہ پاکستان کی معیشت پر کیا اثرات پڑیں گے۔۔؟

 #Budget2022 #budget22   #PakistanPoliticalCrisis #Politics #PMLN #PTI #PPP  #EconomicCrisis #economy #PublicNewsLive
2:13
12 views
1",,1,https://twitter.com/DrHasnain_javed/status/1518688220686467073
@youthdiploforum,"#Russia closes the consulate general and consulate offices of #Estonia, #Latvia, and #Lithuania in St. Petersburg, #Pskov. All employees have been expelled. #RussiaUkraineCrisis
4
7",4,7,https://twitter.com/youthdiploforum/status/1517189920179335173
@youthdiploforum,"“One of the first conditions of happiness is that the link between man and nature shall not be broken.”
#EarthDay #EarthDay2022 #EarthDay22
1
4
15",4,15,https://twitter.com/youthdiploforum/status/1517516817815769089
@youthdiploforum,"German Chancellor Olaf Scholz says NATO must avoid a direct military confrontation with Russia that could lead to a third world war.
#RussiaUkraineConflict 
#RussiaUkraineCrisis 
#RussiaUkrainewar 
#Russia 
#Ukraine 
#Germany 
#War 
#NATO
1
4
5",4,5,https://twitter.com/youthdiploforum/status/1517934315287547905
@youthdiploforum,"“We are delivering significant equipment, from Milan [anti-tank missiles] to Caesar [howitzers],” President Emmanuel Macron told regional newspaper Ouest-France. 
#RussiaUkraineConflict #RussiaUkraineCrisis #France
4
9",4,9,https://twitter.com/youthdiploforum/status/1517907421108350977
@youthdiploforum,"On Int’l Day of #Multilateralism & #Diplomacy for #Peace, #Pakistan reaffirms its abiding commitment to multilateralism & central role of #UN in promoting a peaceful world order. #Pakistan #UN
6
12",6,12,https://twitter.com/youthdiploforum/status/1518290799905099778
@youthdiploforum,"Foreign Ministry: Ukraine disappointed by Austria opposing Ukraine's EU membership.
#Austria 
#Ukraine
#RussiaUkraineWar 
#RussiaUkraineConflict 
#EU
#EuropeanUnion
1
3
5",3,5,https://twitter.com/youthdiploforum/status/1518252495226687490
@youthdiploforum,"#US ‘wants to see Russia weakened’; Ukraine says ‘no agreement’ over humanitarian corridor from Azovstal plant
#RussiaUkrainewar 
#RussiaUkraineConflict 
#Ceasefire
#azovstal
4
10",4,10,https://twitter.com/youthdiploforum/status/1518595419445633027
@youthdiploforum,"Antonio Guterres at a meeting with Russian Foreign Minister Sergei Lavrov in Moscow said we are extremely interested to create the conditions for effective dialogue, conditions for a ceasefire and conditions for a peaceful solution.
#RussiaUkraineWar 
#UnitedNations 
#Peace
4
9",4,9,https://twitter.com/youthdiploforum/status/1519017397939843072
@youthdiploforum,"Secretary Lloyd Austin said during the Ukraine-focused defense conference at Germany’s Ramstein Air Base that the group would be open to any country willing to ramp up military support for Ukraine. 

“We’ve got to move at the speed of war,” said Austin.
#NATO
#US
#Russia
#Ukraine
2
7",2,7,https://twitter.com/youthdiploforum/status/1519024410241470464
