user_id,user_screen_name,user_name,user_ location,user_description,Geo: ,coordinates,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,place,is_retweet
1500204341944332290,abbasnasir59,Abbas Nasir,Right behind you...,"Journalist. Was Editor Dawn and Exec Ed AsiaPacific, BBC WS.  I Tweet, RT to have fun. Don't get worked up about my Ts/RTs.",,,2010-12-20 13:30:19+00:00,259566,1133,58871,False,2022-03-05 20:19:22+00:00,RT @bilalfqi: Check out what the federal (dis) information minister said about  #PeshawarAttack coverage by Dawn. This is their basis for i…,['PeshawarAttack'],Twitter Web App,,False
1500204330602881034,LeoAgustine5,LeoAgustine,Toronto,"Will do anything to defend #FreedomofSpeech #ClimateEmergency 
#wildlife #nature & offend YOU",,,2020-07-30 19:08:31+00:00,2,76,168,False,2022-03-05 20:19:19+00:00,"RT @FreedomTalkNet: #NoToTerrorism #LahoreBlast #Noshki #Panjgur #Peshawar - After railways disasters &amp; the resurgence of #terrorism, @Imra…","['NoToTerrorism', 'LahoreBlast', 'Noshki', 'Panjgur', 'Peshawar', 'terrorism']",Twitter Web App,,False
1500203323344965637,bilalfqi,Bilal Farooqi,"Karachi, Pakistan","Journalist. 2014 Henry Luce Fellow. Tribune 24/7, The Express Tribune, The News, Samaa TV, Daily Times and Pakistan Today. Views are personal. RT ≠ endorsements",,,2009-06-15 11:03:45+00:00,24202,1142,58971,True,2022-03-05 20:15:19+00:00,Check out what the federal (dis) information minister said about  #PeshawarAttack coverage by Dawn. This is their basis for introducing PECA Ordinance 2022 so that people can't call a spade a spade &amp; their assets aren't blamed. Video via @asadgokal https://t.co/rtjf7xTCBa,['PeshawarAttack'],Twitter for Android,,False
1500202614478229509,AHHZHAJSJRTJHAM,Zaki Hassan🇲🇦,,"Un muslim chiite de 16 ans qui étudie la science religieuse💚
Qu'Allah nous guide tous❤
A 16 y.o shia who studies the religion science
May Allah guide all of us",,,2022-01-15 22:32:49+00:00,12,17,265,False,2022-03-05 20:12:30+00:00,"RT @thedroopysoul: Even after being attacked they are still chanting the name of Imam Hussain (AS), they can't stop us. ❤️
#Shiagenocide #P…",['Shiagenocide'],Twitter for Android,,False
1500202408382709763,hmza_shafiq,Hamza Shafiq,"Chishtian Sharif, Pakistan",Pakistani | UETTaxila EE-12 | TU Ilmenau,,,2015-03-16 03:41:41+00:00,521,126,3244,False,2022-03-05 20:11:41+00:00,"RT @nayadaurpk: Just two hours before his death, he spoke to several members of his family on the phone

https://t.co/Sl270Fd0aB

#NayaDaur…",['NayaDaur'],Twitter for iPhone,,False
1500202287993540609,SZainabHuda,Syeda Zainab,"Lahore, Pakistan","أَلسَّلامُ عَلى مَنْ بَكَتْهُ مَلائِكَةُ السَّمآءِ
#شھادت_اباعبداللہ_الحسینؑ
Admin: @SipaheZainab",,,2012-09-04 01:21:38+00:00,8409,5065,1017,False,2022-03-05 20:11:12+00:00,"@JawadAbubakar7 O Martyrs of #peshawar, please send our salaam to Aba Abdillah. For as we remember #hussain in the next few days, you will surely be with him and the angels celebrating his birth anniversary.

#PeshawarAttack https://t.co/paNWzvp3gf","['peshawar', 'hussain']",Twitter for iPhone,,False
1500202026529181696,jawadwaseem,Jawad Waseem,"Lahore, Pakistan",,,,2010-01-16 17:33:32+00:00,37,142,13596,False,2022-03-05 20:10:10+00:00,"RT @nayadaurpk: Just two hours before his death, he spoke to several members of his family on the phone

https://t.co/Sl270Fd0aB

#NayaDaur…",['NayaDaur'],Twitter for Android,,False
1500201565222748164,DiplomaticIns,The Diplomatic Insight,all around the world ,"#PublicDiplomacy #StrategicCommunication #DigitalDiplomacy Connecting #Diplomats #Ambassadors Globally, 15 Years #Media, #Research #Diplomacy @IPDS_Pakistan",,,2020-09-29 18:07:42+00:00,1072,3076,291,False,2022-03-05 20:08:20+00:00,"Foreign Ministers of Somalia and Pakistan held telephonic exchange https://t.co/L3F4JA8JY7 via @Diplomaticins  

#Pakistan #Somalia #Peshawar #PeshawarAttack #terrorism  

@SomaliainPK @MOFASomalia @SMQureshiPTI @ForeignOfficePk",,TweetDeck,,False
1500201266290511878,musawe110,The Northface ☢️,Gilgit-Islamabad,"|Born and bred in Karakoram Ranges|
|QAU|| Econ|

#ShiaGenocide",,,2013-01-27 04:48:01+00:00,372,1657,29127,False,2022-03-05 20:07:08+00:00,"RT @inzee411: From Asad Ali bangash to Shaheed Asad Ali, 
from being on clinical rotation to laying on deathbed getting CPR at triage, we l…",,Twitter for Android,,False
1500200999788679172,DiplomaticIns,The Diplomatic Insight,all around the world ,"#PublicDiplomacy #StrategicCommunication #DigitalDiplomacy Connecting #Diplomats #Ambassadors Globally, 15 Years #Media, #Research #Diplomacy @IPDS_Pakistan",,,2020-09-29 18:07:42+00:00,1072,3076,291,False,2022-03-05 20:06:05+00:00,"Pakistani-Russian Foreign Ministers held telephonic exchange https://t.co/SC3FoteOKq via @Diplomaticins  
 
#Russia #Pakistan #Ukraine #UkraineRussianWar #PeshawarAttack

@mfa_russia @PakinRussia @russiainpak @ForeignOfficePk @SMQureshiPTI",['Russia'],TweetDeck,,False
1500200894725505026,khanD46423255,Sattar khan,Voice of karachi= UK,"Joint secretary voice of karachi

#Greater karachi province our Destiny",,,2020-04-17 11:17:17+00:00,496,414,15439,False,2022-03-05 20:05:40+00:00,"RT @Qalandarmastam: #PeshawerBlast #PeshawarAttack #Shiagenocide 
These all # Tags trending but state sponsored ""pro Pakistani's"" youthias…","['PeshawerBlast', 'PeshawarAttack', 'Shiagenocide']",Twitter for Android,,False
1500200844976873474,khanD46423255,Sattar khan,Voice of karachi= UK,"Joint secretary voice of karachi

#Greater karachi province our Destiny",,,2020-04-17 11:17:17+00:00,496,414,15439,False,2022-03-05 20:05:28+00:00,"RT @HussainImranVOK: A blast struck a #Shia mosque during Friday prayers in #Pakistan's northwestern city of #Peshawar, killing at least 56…","['Shia', 'Pakistan', 'Peshawar']",Twitter for Android,,False
1500198232877580291,khanaslamshahid,Khan A Shahid,"Punjab, Pakistan","love 💗 politicians , support democracy, dream gud life style of people and prosperous 🇵🇰 RT is not endorsement",,,2015-12-10 13:06:37+00:00,2320,1826,272530,False,2022-03-05 19:55:05+00:00,"RT @nayadaurpk: Just two hours before his death, he spoke to several members of his family on the phone

https://t.co/Sl270Fd0aB

#NayaDaur…",['NayaDaur'],Twitter for iPhone,,False
1500198111377076230,farhanhero,Syed Farhan Haider Naqvi,Multan,Ya Ali a.s Madad. (BULB),,,2012-01-02 13:59:03+00:00,224,216,6836,False,2022-03-05 19:54:36+00:00,RT @SKPakEN: Congratulations Pakistaniyon! Time to ask those who said they won’t let #Pakistan become #Syria #Iraq or #Afghanistan. #peshaw…,"['Pakistan', 'Syria', 'Iraq', 'Afghanistan']",Twitter for Android,,False
1500197090701373442,Sukain_aa,Sakina Hussain,"Mumbai, India",,,,2020-06-18 08:58:23+00:00,151,28,3075,False,2022-03-05 19:50:33+00:00,"RT @malhilli: O Martyrs of #peshawar, please send our salaam to Aba Abdillah. For as we remember #hussain in the next few days, you will su…","['peshawar', 'hussain']",Twitter for Android,,False
1500196542367645698,noorkhanpk09,noor khan,peshawar,"listen O Son,
Said the man with a Gun,
There is Room for U Inside ?",,,2014-10-27 18:49:02+00:00,146,398,31596,False,2022-03-05 19:48:22+00:00,"RT @ZaraHatKay_Dawn: #Caller Mohsin Abbas #Karachi
@ZarrarKhuhro @WusatUllahKhan @Dawn_News @Xadeejournalist 

#PeshawarAttack #Peshawar

T…","['Caller', 'Karachi', 'PeshawarAttack', 'Peshawar']",Twitter for Android,,False
1500196059674562566,HHH_Report,HHH_Report,,"🇮🇳🇬🇧interested in politics, science, and the general state of the world. Also retweet cool studies written by people smarter than me.",,,2014-07-23 15:44:51+00:00,545,848,20699,False,2022-03-05 19:46:27+00:00,"RT @Saqibmugloo: While over 40 Shia Muslims have been killed in a terrorist attack in Pakistan, the right wing in India is rejoicing over i…",,Twitter for iPhone,,False
1500194862414577668,bintsaeedbaloch,Komal Bint E Saeed,Pakistan,👑 Having the time of my life.Looking at the world through coloured glasses 💞,,,2020-03-17 14:19:55+00:00,342,410,2246,False,2022-03-05 19:41:42+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for Android,,False
1500193922970226696,imfaheem786,Faheem Khan,,"I M King
Baloch",,,2016-12-30 18:50:23+00:00,26,144,1233,False,2022-03-05 19:37:58+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for Android,,False
1500193220843745296,fizza_ali_zaidi,Syeda fizza,chand pe ha apun,do laparoscopic chutiyapectomy,,,2016-05-26 05:42:23+00:00,2645,3492,42800,False,2022-03-05 19:35:10+00:00,"RT @inzee411: From Asad Ali bangash to Shaheed Asad Ali, 
from being on clinical rotation to laying on deathbed getting CPR at triage, we l…",,Twitter for iPhone,,False
1500192979377664001,lastmusing,Random Jinn,Pakistan,Lost in thoughts!,,,2012-12-11 07:39:47+00:00,278,3318,40882,False,2022-03-05 19:34:13+00:00,"RT @FatimahA482: Please! pray for my brother's recovery he is in ICU. 

#PeshawarAttack",['PeshawarAttack'],Twitter for Android,,False
1500192382855352324,JawadNamHai,JAWAD abdullah RATHORE,"Islamabad, Pakistan",change wont come to ur doorstep but change can come from ur doorstep🙏,,,2019-08-20 19:21:31+00:00,47,33,15787,False,2022-03-05 19:31:50+00:00,"No 1 intelligence agency really?
#PeshawarAttack #PeshawarunderAttack #Peshawarblast","['PeshawarAttack', 'PeshawarunderAttack', 'Peshawarblast']",Twitter for Android,,False
1500191933544685570,qaimabbas123,Younis Ahmadzai,"Lahore, Pakistan",Medical student,,,2014-12-26 04:13:42+00:00,77,71,26788,False,2022-03-05 19:30:03+00:00,"RT @inzee411: From Asad Ali bangash to Shaheed Asad Ali, 
from being on clinical rotation to laying on deathbed getting CPR at triage, we l…",,Twitter Web App,,False
1500191144151597060,inzee411,inzamam bangash,,23 | WT 국기원 certified Martial Arts athlete,,,2020-11-28 17:42:58+00:00,129,97,5123,False,2022-03-05 19:26:55+00:00,"From Asad Ali bangash to Shaheed Asad Ali, 
from being on clinical rotation to laying on deathbed getting CPR at triage, we lost a gem 😢😢
.
#Peshawarblast #PeshawarAttack #Shiagenocide #Shia #PeshawarunderAttack https://t.co/NGK1ByCZYb",,Twitter Web App,,False
1500190888919715846,aamirhaider972,aamir haider,Mumbai,this and that...,,,2015-02-26 19:45:06+00:00,81,315,2389,False,2022-03-05 19:25:54+00:00,"RT @malhilli: O Martyrs of #peshawar, please send our salaam to Aba Abdillah. For as we remember #hussain in the next few days, you will su…","['peshawar', 'hussain']",Twitter for Android,,False
1500190425591779328,asimusafzai,Dr. Asim Yousafzai,Washington DC.,Author | Editor | Researcher | Scientist | Advisor | Opinions My Own,,,2009-09-14 16:22:27+00:00,6624,175,3751,False,2022-03-05 19:24:04+00:00,"اور سیدھا جنت میں چلا گیا.

Dear Peshawar Police, please stop worrying about someone going straight into heaven. Please take care of this baby and the family. #PeshawarAttack
#ShiaGenocide https://t.co/ibNzlfmQSZ",,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000022F894C6E80>, id='00173a837b85dc2b', url='https://api.twitter.com/1.1/geo/id/00173a837b85dc2b.json', place_type='city', name='Moon', full_name='Moon, PA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022F894C6E80>, type='Polygon', coordinates=[[[-80.2827473, 40.472581], [-80.17088, 40.472581], [-80.17088, 40.5718533], [-80.2827473, 40.5718533]]]), attributes={})",False
1500189801726808066,alishocky,ali hasan🇮🇳,Kuwait,walk together for unity...🇮🇳,,,2012-02-03 12:48:11+00:00,87,190,1916,False,2022-03-05 19:21:35+00:00,"RT @malhilli: O Martyrs of #peshawar, please send our salaam to Aba Abdillah. For as we remember #hussain in the next few days, you will su…","['peshawar', 'hussain']",Twitter for iPhone,,False
1500189557769355266,PeaceChoice,☮️ غسان Ghassan ☮️,,أمير المؤمنين علي ع : لنا قومٌ لو أسقيناهم العسل المُصفَّى ما ازدادوا فينا إلا بغضاً، و لنا قومٌ لو قطَّعناهم إرباً ما إزدادوا فينا إلا حباً,,,2011-04-28 19:46:46+00:00,361,478,748,False,2022-03-05 19:20:37+00:00,"To eliminate terrorism in #Pakistan, govt must first eliminate the corrupt chiefs in the security and intelligence services who either facilitate the task of the terrorists or condone their crimes.

#Peshawarblast #Peshawar #PeshawarAttack #PeshawarunderAttack #Shia #ImranKhan",['Pakistan'],Twitter for Android,,False
1500188982138880006,NomanKh86062353,Noman Khan,,"Nationalist By Birth,Politician By Passion,servent of God By loving Creature, Provincial Spokesperson at NYO Sindh, Subsidiary organisation of ANP",,,2017-10-04 18:14:03+00:00,1436,363,22856,False,2022-03-05 19:18:20+00:00,"State earned billion of dollar in Afghan War , but we pashtuns till today take funerals . Now enough is enough .
#Peshawarattack",['Peshawarattack'],Twitter for Android,,False
1500188921266900996,mujq615,Usman Jamil,,,,,2016-10-31 17:10:05+00:00,103,1081,45674,False,2022-03-05 19:18:05+00:00,"RT @Shujaatefied: In every act of #terror, there are victims and their survivors. Victims move to God but the survivors, they live their re…",['terror'],Twitter Web App,,False
1500188552889614350,AtharShahrukh05,Athar Shahrukh,,,,,2020-02-05 13:38:12+00:00,226,1863,50002,False,2022-03-05 19:16:37+00:00,"RT @PakiWarrior110: ✍️ You don’t need to be Shia or Sunni to condemn this attack. 

#Peshawarblast 
#PeshawarAttack 
#PeshawarMosqueBlast…","['Peshawarblast', 'PeshawarAttack', 'PeshawarMosqueBlast']",Twitter for Android,,False
1500188523672240128,mangocivilian,MajbooranMiddleClass,,Majbooran,,,2021-10-28 02:42:17+00:00,9,69,3654,False,2022-03-05 19:16:30+00:00,"RT @nayadaurpk: Just two hours before his death, he spoke to several members of his family on the phone

https://t.co/Sl270Fd0aB

#NayaDaur…",['NayaDaur'],Twitter for Android,,False
1500188049191620608,AmjadS91,Amjad Ali,HYD SINDH,Nokar E AZADAR-E- IMAM HUSSAIN,,,2012-02-13 12:42:57+00:00,761,2677,48620,False,2022-03-05 19:14:37+00:00,"RT @thedroopysoul: Even after being attacked they are still chanting the name of Imam Hussain (AS), they can't stop us. ❤️
#Shiagenocide #P…",['Shiagenocide'],Twitter for Android,,False
1500187610282614785,ImaanZHazir,Imaan Zainab Mazari-Hazir,"Islamabad, Pakistan","Founding partner, MH Advocates & Legal Consultants. International law researcher. YouTube Channel: https://t.co/ZpITmpEm7D…",,,2011-08-26 22:40:15+00:00,212373,75,12757,False,2022-03-05 19:12:53+00:00,"RT @nayadaurpk: Just two hours before his death, he spoke to several members of his family on the phone

https://t.co/Sl270Fd0aB

#NayaDaur…",['NayaDaur'],Twitter for Android,,False
1500187142806388738,PakiWarrior110,Warrior,Pakistan,Love Pakistan army and ISI ♦️Retweets are not endorsements,,,2019-03-25 02:36:19+00:00,2520,3675,39283,False,2022-03-05 19:11:01+00:00,"✍️ You don’t need to be Shia or Sunni to condemn this attack. 

#Peshawarblast 
#PeshawarAttack 
#PeshawarMosqueBlast 
#RAW_CIA_Mossad

@OfficialDGISPR @ImranKhanPTI Need strong response against this barbaric act. Don’t let these bastards run away.

Copied: WhatsApp message https://t.co/reoGdcjHbs","['Peshawarblast', 'PeshawarAttack']",Twitter for iPhone,,False
1500186616018653195,PeaceChoice,☮️ غسان Ghassan ☮️,,أمير المؤمنين علي ع : لنا قومٌ لو أسقيناهم العسل المُصفَّى ما ازدادوا فينا إلا بغضاً، و لنا قومٌ لو قطَّعناهم إرباً ما إزدادوا فينا إلا حباً,,,2011-04-28 19:46:46+00:00,361,478,748,False,2022-03-05 19:08:56+00:00,"The situation of the Shiites in #Pakistan isn't better than that of Muslims in #India, even though the founder of the republic was a Shiite. Why don't we hear condemnations from Sunni scholars?  Are they complicit or cowards?

#Peshawarblast #PeshawarAttack
#Peshawar
#Lahore","['Pakistan', 'India']",Twitter for Android,,False
1500186100836491274,education_24x7,Education World,Delhi,"All education content. Education changes the life.
Software Developer| ML | DS | Technical Blogging at https://t.co/WNErKjwYtH |",,,2020-08-18 13:32:42+00:00,6010,7,18,False,2022-03-05 19:06:53+00:00,"RT @infoagspk: We strongly condemn the deadliest attack on Peshawar mosque, May Almighty Allah shower his blessings on the departed souls a…",,education-bot,,False
1500185036746006530,shabiab67391711,shabih abbas zaidi,,,,,2020-08-28 19:59:55+00:00,3,38,359,False,2022-03-05 19:02:39+00:00,"RT @malhilli: O Martyrs of #peshawar, please send our salaam to Aba Abdillah. For as we remember #hussain in the next few days, you will su…","['peshawar', 'hussain']",Twitter for Android,,False
1500184600932409347,Faiyaz_Khan92,FAIYAZ KHAN,Kingdom of Saudi Arabia Riyadh,,,,2014-08-15 20:23:41+00:00,612,512,5738,False,2022-03-05 19:00:55+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for iPhone,,False
1500183269287071748,FarazAfzalMahar,Faraz Mahar,"Multan, Pakistan","# Dr to be
# Medicolian",,,2018-11-23 19:27:31+00:00,41,215,2308,False,2022-03-05 18:55:38+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for iPhone,,False
1500181311268347906,MohsinaMalik5,Mohsina Malik,"Srinagar, Jammu and Kashmir",Journalist.,,,2019-02-25 15:19:18+00:00,177,137,55798,False,2022-03-05 18:47:51+00:00,"RT @Saqibmugloo: While over 40 Shia Muslims have been killed in a terrorist attack in Pakistan, the right wing in India is rejoicing over i…",,Twitter for Android,,False
1500180718156230661,ideal_welfare,Ideal Welfare Association,R.576 Block no. 9 F.B area Kar,"Ideal Welfare Association (IWA) is the identical foundation and one of the unique social welfare service providers across Pakistan, running on non-commercia",,,2022-02-12 18:24:34+00:00,0,1,2,False,2022-03-05 18:45:29+00:00,"#idealwelfare strongly condemned the terrorist attack in Peshawar Mosque.
#PeshawarAttack https://t.co/ckVEK3x73e","['idealwelfare', 'PeshawarAttack']",Twitter Web App,,False
1500179854737567744,ammarayyaz5,Ammar Ayyaz,Habibabad Tehsil Pattoki ,"President Social Media Team Pattoki 🦁
                   Contact Number 03245099753",,,2020-08-18 14:58:44+00:00,2448,424,25446,False,2022-03-05 18:42:04+00:00,"RT @Nawab_PMLn_ksr: Print media coverage
#PML_N_KASUR
#PeshawarAttack https://t.co/xYDWLFkD9r","['PML_N_KASUR', 'PeshawarAttack']",Twitter for Android,,False
1500179350523678730,BabarAw84952099,Babar Awan,Mirpur Ajk,Civil Engr.,,,2019-09-05 15:21:50+00:00,26,116,145,False,2022-03-05 18:40:03+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for Android,,False
1500178538950975493,shahvaaralikhan,Shahvaar Ali Khan,Lahore ,"Singer,Lahori,Desi,Adman,Actor, Lyricist/Econ/Intl.Studies Major(Trinity College)gone insane!Writer,Peacenik,Regionalist,DayDreamer,NightCreature",,,2009-04-27 20:00:04+00:00,1576,499,10412,False,2022-03-05 18:36:50+00:00,"RT @Shujaatefied: In every act of #terror, there are victims and their survivors. Victims move to God but the survivors, they live their re…",['terror'],Twitter for Android,,False
1500178267906609153,HAZIQKHANOOO,H@khano,,Life is hard. It’s harder if you’re stupid,,,2021-09-16 21:32:32+00:00,1,15,8,False,2022-03-05 18:35:45+00:00,"My heart bleeds💔🥺
#PeshawarAttack 
#PeshawarunderAttack https://t.co/dDzqTZLC7e","['PeshawarAttack', 'PeshawarunderAttack']",Twitter for iPhone,,False
1500177332480348163,mohdali51398181,@mohdali,,Alhamdulillah,,,2021-10-31 21:13:17+00:00,6,42,172,False,2022-03-05 18:32:02+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for Android,,False
1500176665846194178,BadamiFazal,Fazal Badami,,,,,2018-07-12 17:32:18+00:00,100,117,476,False,2022-03-05 18:29:23+00:00,"RT @IlahiGharana: Who act unjustly🩸

🔰 And they who act UNJUSTLY shall know to what final place of turning they shall turn back.

📕 Surah A…",,Twitter for Android,,False
1500175377808826371,luqmankhan502,Muhammad Luqman Khan,Pakistan,,,,2011-12-20 03:43:57+00:00,48,150,23814,False,2022-03-05 18:24:16+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for Android,,False
1500174964791873537,Sunshyne2412,sunshine,,,,,2021-12-21 09:57:59+00:00,81,43,7483,False,2022-03-05 18:22:38+00:00,"RT @Shujaatefied: In every act of #terror, there are victims and their survivors. Victims move to God but the survivors, they live their re…",['terror'],Twitter Web App,,False
1500174681227227136,ITexpert933,Mujtaba hussain,jannat-e-kashmir,"¶°Hussaini by birth, ¶°A muslim trying to clear misconceptions about shiiate°
#shialivesmatter

https://t.co/PeVUcSkQZa",,,2018-01-24 11:59:56+00:00,180,68,8915,False,2022-03-05 18:21:30+00:00,"RT @Drsdhyder: Small coffins are heaviest to carry.
Undoubtedly,  Hussain (as) alone with his 6 months old son , Ali asgar ,will be holding…",,Twitter for Android,,False
1500174157362995204,mumtaz_areesha,Areesha Mumtaz,,,,,2020-09-14 14:00:09+00:00,37,133,12354,False,2022-03-05 18:19:25+00:00,"RT @Shujaatefied: In every act of #terror, there are victims and their survivors. Victims move to God but the survivors, they live their re…",['terror'],Twitter Web App,,False
1500172762215698432,BeingZulfi,Zulfi,"Hyderabad, India","son, brother, husband, father, go-getter, human being!",,,2011-04-24 08:18:54+00:00,56,378,5952,False,2022-03-05 18:13:53+00:00,"RT @Drsdhyder: Small coffins are heaviest to carry.
Undoubtedly,  Hussain (as) alone with his 6 months old son , Ali asgar ,will be holding…",,Twitter for Android,,False
1500171741812899841,Iffi2019,Little scholar,Pakistan,"professor, Educationist, Master trainer,Birds lover
Ghalt ko hameshan Ghalt kaho chay keheny wala app ka sab se qareebi hee q na ho
سب سے پہلے پاکستان ❤❤❤",,,2017-07-30 12:14:16+00:00,93,162,20490,False,2022-03-05 18:09:49+00:00,"RT @Shujaatefied: In every act of #terror, there are victims and their survivors. Victims move to God but the survivors, they live their re…",['terror'],Twitter for Android,,False
1500170927484583938,AdvSWB,Syed Wajahat Bukhari,Islamabad,Advocate high Court. General Secretary Insaf Lawyers forum Islamabad Region.,,,2012-05-09 09:30:39+00:00,10439,1854,45324,False,2022-03-05 18:06:35+00:00,"RT @esrbillgic: He is saying something, look into his eyes, look at his innocent face
He wants to tell you something. . 
Feel..     
😭😭 #Pe…",,Twitter for Android,,False
